Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;média;desvio;confianca
External Fragmentation Per Link;4;<28-27>; ;0.3751696402867658;0.38293391747035943;0.38988881005337905;0.3763437974844596;0.3814030299504459;0.376263124434781;0.4044906191608971;0.36996251793156093;0.3813155345248081;0.39965175037080936;;;;
External Fragmentation Per Link;5;<17-23>; ;0.5872873909721411;0.5879937105202863;0.5943605782811119;0.5802093177207911;0.603111508962531;0.6063586140462934;0.5816722239366487;0.5760715698302376;0.5828751776973895;0.6135574788755023;;;;
External Fragmentation Per Link;5;<12-11>; ;0.5948841947749213;0.5980504910667346;0.6013796655730727;0.6064486065408813;0.6098038718579689;0.6204023698520119;0.6038063959388548;0.6035751509684777;0.5982282971933582;0.6308851125725107;;;;
External Fragmentation Per Link;5;<16-9>; ;0.6582686285000665;0.6553271262835602;0.6790770638062804;0.6590584629158462;0.6442121651260513;0.6395689626745451;0.6692108934178221;0.6657686483657062;0.648866604985556;0.6642054350801256;;;;
External Fragmentation Per Link;5;<12-13>; ;0.627604302411805;0.6561377261856223;0.6511718624609184;0.6541784936426297;0.6580105653227938;0.6399617030168507;0.661828426633033;0.637914836322804;0.6499313048938661;0.6733543698445003;;;;
External Fragmentation Per Link;5;<22-16>; ;0.6630698670587514;0.6541066692802499;0.676873259523568;0.6791976194028363;0.6699541040476381;0.6585777210278287;0.6598397196100722;0.6763587174503302;0.6508613328926286;0.6777254316122535;;;;
External Fragmentation Per Link;5;<6-10>; ;0.48159512923560716;0.490203561520089;0.47595544492597813;0.45227329219217804;0.4526647455521091;0.47158261141237895;0.4680574639800425;0.47760191923612627;0.4708417484500325;0.4622868060847279;;;;
External Fragmentation Per Link;5;<12-3>; ;0.633949195759265;0.6125318657133569;0.6003550929949942;0.643572050450563;0.6187031715577983;0.6148989114094574;0.6020314429910513;0.6030101095798556;0.6050280056395403;0.618882016979908;;;;
External Fragmentation Per Link;5;<27-22>; ;0.5287335262441354;0.5045703028733735;0.5235816349432094;0.5195668806296038;0.5148332155122883;0.5092347503627245;0.5163821979922639;0.5267751520990347;0.4980045290431292;0.5275326985176644;;;;
External Fragmentation Per Link;5;<22-10>; ;0.3520808283112056;0.363802506738216;0.34781265006289375;0.3075861693519517;0.3176607657818108;0.365973474836761;0.3481654988528928;0.3319854185059855;0.33043233572974406;0.3396829188047215;;;;
External Fragmentation Per Link;5;<27-28>; ;0.41473838786961376;0.4126950824151723;0.4138484662854843;0.39887077874148663;0.4411600024857789;0.4016860584548416;0.4064886599439655;0.4073035581841651;0.3829168353616318;0.40493408502122374;;;;
External Fragmentation Per Link;5;<23-24>; ;0.5044596361329653;0.5318727090160795;0.5346057024061452;0.5137674327501153;0.5036827452514476;0.5365502526826254;0.5060248420081334;0.5245857380157984;0.48181982468868223;0.530534142140507;;;;
External Fragmentation Per Link;5;<27-26>; ;0.5502485224752105;0.5445317353317525;0.5553708070162517;0.5524443728311588;0.5416525239281728;0.5495844291656444;0.5414000412586916;0.552449364478865;0.5412631414187357;0.5496667595814049;;;;
External Fragmentation Per Link;5;<1-2>; ;0.4279163032840446;0.46143427214549326;0.4420449794243052;0.4387034719038489;0.44485054066923874;0.40570342133558324;0.44737309946022746;0.4342488161710242;0.4134246978124358;0.4581227730521431;;;;
External Fragmentation Per Link;5;<1-4>; ;0.5900679589259984;0.5749443660120256;0.614383639645817;0.6196406742438008;0.6294043527593414;0.6042694412401436;0.6204065406557426;0.6068965425689397;0.6099617801655023;0.621285735728249;;;;
External Fragmentation Per Link;5;<3-2>; ;0.6590606390799474;0.6365022167704637;0.6628812922151912;0.6600255266824264;0.6412886092453586;0.623855838952668;0.6252855758591744;0.6502616299460255;0.6426443226891376;0.6370595938056707;;;;
External Fragmentation Per Link;5;<3-4>; ;0.5530592422549476;0.5413345204991983;0.5512434160946704;0.5653296332531801;0.5787525512779312;0.5465774668235059;0.5563291455472047;0.5434076815404018;0.5755384988601823;0.5426051326105388;;;;
External Fragmentation Per Link;5;<10-9>; ;0.5839696406763665;0.6203558020527594;0.5999399043639387;0.5927470479010092;0.5863224121721993;0.5826455450414184;0.5830716186809582;0.5904281097138951;0.6153944782235498;0.6246998304846032;;;;
External Fragmentation Per Link;5;<5-6>; ;0.6136266044027572;0.6385276104787055;0.6015330431356946;0.6078946052822303;0.6161335707558385;0.6249666033495221;0.6028461361219366;0.6084449409919095;0.6187486702297085;0.608974289100408;;;;
External Fragmentation Per Link;5;<10-6>; ;0.44247448643735826;0.45746743053907235;0.46867032353525184;0.47522702362434155;0.46299559392143563;0.476564419815055;0.47871081276879646;0.4483802496531301;0.47264468075219623;0.46097331561833216;;;;
External Fragmentation Per Link;5;<12-4>; ;0.6463104821490155;0.6389056403978387;0.6404444947153963;0.6451721403098245;0.6263290728437142;0.6314770401630176;0.6417112320619108;0.6240134036419652;0.6531690771177796;0.6568300678599399;;;;
External Fragmentation Per Link;5;<5-7>; ;0.7318571097946808;0.7344212471406111;0.7259909942326259;0.7293846089294863;0.7365271031995893;0.7472415008836235;0.7314715571635391;0.7298183221810525;0.7361361382249111;0.7398619855826158;;;;
External Fragmentation Per Link;5;<7-5>; ;0.7291659716601178;0.74054848045222;0.7240056903773459;0.7305948764143062;0.7321889216342247;0.7453725548458616;0.728888342212197;0.7351311950430108;0.7332513352901322;0.7355732273960774;;;;
External Fragmentation Per Link;5;<15-13>; ;0.6245865990955498;0.6024382869400966;0.6164914329983391;0.632829917992568;0.6288244448187673;0.6146231701109224;0.6110826912444788;0.6329866623131538;0.6177158748983591;0.6166542305346072;;;;
External Fragmentation Per Link;5;<19-18>; ;0.717098039392042;0.7263121391918542;0.7365461606377898;0.7245038995426356;0.7172614146850874;0.7263219855595998;0.7286315476872097;0.7182319802205094;0.7338466448738574;0.7155921447502002;;;;
External Fragmentation Per Link;5;<9-15>; ;0.5911510737944992;0.6014578436772492;0.5833011856707848;0.5910008697815543;0.5974445412376687;0.5692564969405624;0.5775648597086658;0.587175415537196;0.6163692069020735;0.5838320093107014;;;;
External Fragmentation Per Link;5;<16-22>; ;0.6711853927568555;0.6697198542784009;0.6516113620599354;0.6625496509690268;0.6777906888613155;0.6346504997504328;0.6695869610246239;0.6534516778660802;0.6571343791840003;0.663455210325125;;;;
External Fragmentation Per Link;5;<7-9>; ;0.7259168468196896;0.7317529527888188;0.733943861762915;0.7263603770917534;0.7307449434490172;0.7312789423146606;0.7355962517712873;0.7263522780065067;0.7278554209923491;0.7276714416614829;;;;
External Fragmentation Per Link;5;<9-7>; ;0.717501418631644;0.7200748942531875;0.7133133152900265;0.7209846277858253;0.7282024242861972;0.7424570693061096;0.7289089179095652;0.7224577710841681;0.725046731274171;0.723160807797594;;;;
External Fragmentation Per Link;5;<9-16>; ;0.6598397062324801;0.6567694937976342;0.6485788813134332;0.6588371228171923;0.6626455067892952;0.624672647326422;0.6504384315960284;0.6481956340678073;0.6471169545179482;0.6461767169853394;;;;
External Fragmentation Per Link;5;<9-8>; ;0.6432815945518309;0.6618679386451496;0.6532534502756646;0.6556715699343586;0.6464253497056466;0.6319426318584063;0.626487758041541;0.6561337735832317;0.6549881982612306;0.6456315082916557;;;;
External Fragmentation Per Link;5;<21-16>; ;0.6075554451887382;0.5984916963372117;0.5913319752411337;0.6186862584780815;0.6046751831505176;0.6029516642258519;0.6239066981328785;0.6003457745573942;0.5854451028985369;0.6186537655408809;;;;
External Fragmentation Per Link;5;<19-14>; ;0.7322294409467793;0.733755522951617;0.7240690691568826;0.7142883241753119;0.7289893265252573;0.7301729061564572;0.7304216587157626;0.7203260870233411;0.7196724553920104;0.7209713480199261;;;;
External Fragmentation Per Link;5;<21-15>; ;0.6391590220447705;0.6584421397274146;0.6483413043639524;0.6600895907225264;0.648728689760287;0.6603914391269389;0.6470552135092533;0.6583562117577292;0.6471568779092547;0.6536849305717695;;;;
External Fragmentation Per Link;5;<11-12>; ;0.617957421356327;0.6299741166515379;0.6127925471749534;0.6243975920653825;0.6167985624719337;0.6143872074121702;0.6189705122992362;0.6072190195523118;0.6109540604289702;0.6232194563806164;;;;
External Fragmentation Per Link;5;<15-14>; ;0.6680236911912638;0.6869617539699205;0.669518642766958;0.67407437855714;0.6854917800551409;0.6874445905264747;0.6768039737992332;0.6733230591079951;0.6892362185608046;0.6760468666027122;;;;
External Fragmentation Per Link;5;<9-10>; ;0.5885214690998046;0.5836064165950089;0.5979991400427969;0.5978996917052374;0.608738182027867;0.5868443382687384;0.5752259749946277;0.5675744781982476;0.5985887695231078;0.6094231671014914;;;;
External Fragmentation Per Link;5;<22-27>; ;0.5142963019539372;0.49769411331766233;0.4921068010779913;0.49045610891752767;0.5249173723011855;0.48500925657040866;0.5144262292792628;0.5050789640468739;0.5068625553737797;0.5020389513361222;;;;
External Fragmentation Per Link;5;<16-21>; ;0.5953365771560568;0.6151622990412016;0.5942274921010753;0.6176308557517673;0.6345787214377692;0.6079714713394342;0.6295744901944341;0.6130893926197051;0.595613783950939;0.6072902426179315;;;;
External Fragmentation Per Link;5;<9-13>; ;0.7444131940970353;0.7526083163807445;0.7558278810053797;0.7554475813817059;0.7426313795359681;0.7497973729216719;0.7585537147431269;0.7455078412580086;0.7529811859285483;0.7582405398346691;;;;
External Fragmentation Per Link;5;<26-21>; ;0.6203157794178137;0.6494849796752168;0.6371580024787091;0.646267098543935;0.6327450718552999;0.6334757101443835;0.6468350993533222;0.6429827528453513;0.6272433238528152;0.637501521154085;;;;
External Fragmentation Per Link;5;<26-25>; ;0.44594563244244106;0.4340967763426501;0.46179447900159354;0.4350606227943155;0.4591217223508384;0.43753898152559145;0.4572904280826428;0.46914966450665596;0.41924564770802103;0.44019360290255577;;;;
External Fragmentation Per Link;5;<26-27>; ;0.5677272210727595;0.5854078813345733;0.5706505413084964;0.5482738966163923;0.5636389333193533;0.5597574703399215;0.591185711573029;0.5772225982559482;0.5588304269661579;0.5699559420718399;;;;
External Fragmentation Per Link;5;<11-14>; ;0.7024418514594419;0.7013650243648102;0.6843767334124986;0.7132032428923332;0.6982041454892834;0.7086402652113244;0.7017779784780293;0.6941942089872418;0.702265472556016;0.711677622161861;;;;
External Fragmentation Per Link;5;<11-17>; ;0.677763726243579;0.6916120077262141;0.6860214683335599;0.6797529261672706;0.685651357124348;0.6888988207480127;0.6803362570458864;0.6697299137504834;0.6853122580919733;0.6913114834433868;;;;
External Fragmentation Per Link;5;<11-18>; ;0.5645256325103979;0.5611635509193951;0.5711477011390378;0.5600724586658045;0.5868131632202505;0.5654247364052588;0.5531743298333879;0.5694015267871615;0.5493205002461865;0.5782797867534554;;;;
External Fragmentation Per Link;5;<14-11>; ;0.6794322012650765;0.6781315940206478;0.6889828658598872;0.6753938744680315;0.6857440697597194;0.6911942348539166;0.6850986712260925;0.688527926575239;0.6820461451228829;0.7022882013282338;;;;
External Fragmentation Per Link;5;<20-19>; ;0.6178803145606883;0.6417413148231073;0.6369847579080848;0.6037179545823519;0.6127479036655171;0.6184059472629463;0.6330992645600514;0.6257692184617725;0.6093869881931728;0.6058152530706502;;;;
External Fragmentation Per Link;5;<18-19>; ;0.7019568830305103;0.7099066950756624;0.7153390914803252;0.7177100245199098;0.7150870977885763;0.7224598851195395;0.7143026244653665;0.7047535150046368;0.7113875282719189;0.7092888806090231;;;;
External Fragmentation Per Link;5;<4-12>; ;0.6490745059740505;0.6677754905309087;0.6329664109823704;0.665736405426724;0.6578256620374592;0.6586794241551541;0.6528927886004074;0.6519340031947397;0.6530073901802049;0.6696964694101618;;;;
External Fragmentation Per Link;5;<15-21>; ;0.6452740175299888;0.6657919860128485;0.6405890768407425;0.6517263549818904;0.6599586532648725;0.6585870026929226;0.6502118644837177;0.6420147534616447;0.6486937324042139;0.6606753226973626;;;;
External Fragmentation Per Link;5;<14-15>; ;0.6804853192049182;0.6887538310510871;0.6666805333609798;0.6846066215229374;0.6793765078593407;0.6825603872050947;0.6804962505173611;0.6759112358117211;0.6758660371052988;0.6864153203037471;;;;
External Fragmentation Per Link;5;<20-15>; ;0.6091523974870677;0.5985943832785376;0.6085891816338491;0.6016912871694011;0.6069547699443627;0.5990289500271726;0.5831402763657835;0.6129882558489195;0.6241410063827305;0.6020552899341355;;;;
External Fragmentation Per Link;5;<21-26>; ;0.6408936057073746;0.6561851277013917;0.6344102530403494;0.6382059291275387;0.6480960122248399;0.6410887388445985;0.6640544499416566;0.6539157135195673;0.628812188201109;0.6541110651379846;;;;
External Fragmentation Per Link;5;<14-13>; ;0.7232487596391536;0.7382992745068787;0.7285804956180628;0.7415015135386555;0.7354028764813226;0.734463466248285;0.736865353023611;0.7260291635098282;0.7440679406920346;0.7353429791467136;;;;
External Fragmentation Per Link;5;<15-9>; ;0.5788136978781516;0.5821409941439095;0.5834449386971338;0.5775554165281556;0.5882805180465976;0.5642830375862087;0.5827117088718359;0.5710125755417671;0.5838486456913665;0.5688398351710807;;;;
External Fragmentation Per Link;5;<25-28>; ;0.5982635343443531;0.6088403104857777;0.6193520033414727;0.6030569343914566;0.6087799009746471;0.5971761495645416;0.5889435492952774;0.5889082908806552;0.5816400570389489;0.6057904807177404;;;;
External Fragmentation Per Link;5;<24-18>; ;0.6825232852592282;0.690363705687011;0.7003346706165303;0.6817359020329464;0.6811442824993339;0.6995663358598486;0.6864394502139934;0.6853280859652195;0.7005366651245627;0.7016183718745405;;;;
External Fragmentation Per Link;5;<18-11>; ;0.556023225096283;0.5621893951837601;0.5545826579768622;0.563036145335037;0.559798792639519;0.550408372807965;0.5529163151940523;0.5672601236095655;0.5597836204151327;0.5432631302380028;;;;
External Fragmentation Per Link;5;<15-20>; ;0.5877206945146332;0.609977118250025;0.580841331988207;0.6193863573519676;0.6077965629576293;0.5895591586311875;0.6088446951178433;0.6092733608971427;0.6161020321357751;0.6069541263949784;;;;
External Fragmentation Per Link;5;<8-13>; ;0.5016790300778408;0.5185203716386687;0.5199783967679571;0.5151357007468254;0.508691129867806;0.5158340394043582;0.49928614303016744;0.5117552482648807;0.5238020927667971;0.49969550253542505;;;;
External Fragmentation Per Link;5;<19-20>; ;0.6390467879233861;0.6227600444204086;0.6481325595823545;0.6235169790533088;0.6536225349167061;0.6389308970261569;0.6262018459301453;0.618766462788561;0.6102651953520727;0.63331975915664;;;;
External Fragmentation Per Link;5;<25-20>; ;0.6251266742335806;0.630864934176111;0.6339210528882129;0.6174561567693527;0.6209529252366978;0.6232954344757502;0.6173044723654136;0.638669041337966;0.6314602810985955;0.6086115384221596;;;;
External Fragmentation Per Link;5;<11-3>; ;0.5293645787928783;0.5323667459338276;0.5608667775604592;0.5323083528162167;0.5135919164920051;0.5167856805491414;0.5180787484111918;0.5373704310410339;0.5290045816230114;0.5246346931473579;;;;
External Fragmentation Per Link;5;<2-1>; ;0.44869179955337885;0.4151234858356266;0.456216441026317;0.4564439720803433;0.4371765030848428;0.44107651713450274;0.425086485944837;0.4393146686298337;0.46262974645338023;0.4345892215355166;;;;
External Fragmentation Per Link;5;<25-26>; ;0.42781007737636867;0.45506956229212325;0.4403668500844573;0.44451219019774035;0.4412633776301398;0.4413721027732673;0.4331426983132391;0.4281055696918893;0.4491256150992166;0.4372777901188001;;;;
External Fragmentation Per Link;5;<14-19>; ;0.7448191806415665;0.7484905214125167;0.7544693705734954;0.7466389027539563;0.7457889072239614;0.7401239636280259;0.7536207453320876;0.7473958383209804;0.7506008662177462;0.7409455531082992;;;;
External Fragmentation Per Link;5;<2-3>; ;0.6332618909661434;0.6650771600192728;0.65029907804496;0.6594892210537319;0.656108136727388;0.6328326676892565;0.6451827581988187;0.6390898390677832;0.6363402949714853;0.6489554470647159;;;;
External Fragmentation Per Link;5;<4-1>; ;0.6003825252335333;0.6007444975697178;0.6167246846387129;0.6024155218586383;0.5983638039794826;0.5799140564641454;0.5788960284092195;0.6179288184408561;0.5852344175150112;0.5869904697015252;;;;
External Fragmentation Per Link;5;<13-9>; ;0.7399216897861325;0.7523748691005789;0.7469803237136412;0.7492644001943185;0.7553891829503524;0.760897330675254;0.7472923431870657;0.7463900467761617;0.7454158962840299;0.7502626750222257;;;;
External Fragmentation Per Link;5;<13-8>; ;0.5292024933068918;0.5228547157396707;0.5007820250778134;0.5156553268926307;0.5021442829431498;0.4727831747902259;0.4957936166427976;0.5076162848179598;0.5200749575295684;0.5217954826315984;;;;
External Fragmentation Per Link;5;<4-3>; ;0.5646833367214178;0.5479744045283226;0.5777197098902902;0.5583899974946395;0.5727182305878059;0.5605293433967611;0.5667573800458353;0.57381971893767;0.5698637578310537;0.5495648586436179;;;;
External Fragmentation Per Link;5;<6-5>; ;0.6114806959187357;0.6269352191655067;0.6225126131425043;0.6237164591501904;0.6286734267670091;0.6296542824588529;0.6212915871235467;0.6189460683483013;0.6107674040009999;0.6134817665173691;;;;
External Fragmentation Per Link;5;<4-8>; ;0.6577214118556636;0.6318947696853582;0.63982394662216;0.6550284740405169;0.6610588675808331;0.6428033983464236;0.6613651589834159;0.6271050639101133;0.6528001068545032;0.6560164645079152;;;;
External Fragmentation Per Link;5;<8-4>; ;0.6543279959063203;0.6602331908241401;0.6599311325925382;0.6580970082701988;0.6555715922806189;0.6416282345780584;0.6335892751856076;0.6635887158103709;0.6580487274817226;0.6459459671625588;;;;
External Fragmentation Per Link;5;<13-14>; ;0.7365821838674093;0.7379229615238502;0.7541890022428153;0.7381975532263062;0.7453761069237912;0.7428931134082667;0.7522573018997972;0.7461610614318644;0.7451351594989563;0.7519492392548549;;;;
External Fragmentation Per Link;5;<18-24>; ;0.6930521739190889;0.717525012053133;0.7196153030719228;0.7058883454440663;0.7047633842320056;0.7213504385268124;0.7122199184097301;0.7000634996438467;0.7100935460616237;0.7051743106873307;;;;
External Fragmentation Per Link;5;<8-9>; ;0.6422009527599964;0.6265575285244787;0.6381183168097541;0.6534722093842993;0.6687947016131878;0.6247768077672748;0.6572156084495645;0.6301862052670462;0.6518943115274036;0.6453954336223728;;;;
External Fragmentation Per Link;5;<13-15>; ;0.5988698664660916;0.6349843014621769;0.6068583781356146;0.6417916316818305;0.6353934406297368;0.6127271866521767;0.6323987664540711;0.6059926959879007;0.6141288627465479;0.6352587073433017;;;;
External Fragmentation Per Link;5;<20-25>; ;0.633194445568944;0.6425864507264077;0.6403921222692156;0.6400724804602407;0.6460359495625568;0.631962990038721;0.6371205519402472;0.6326682120448622;0.6151279907871431;0.6335309216810525;;;;
External Fragmentation Per Link;5;<13-12>; ;0.6440637181701624;0.6238462321760497;0.6320418929677863;0.6364517031342575;0.6443342466256663;0.6465000926587838;0.6257260757871239;0.6506694719359832;0.6436178420705508;0.6205011647276844;;;;
External Fragmentation Per Link;5;<10-22>; ;0.3506918559161683;0.32719828192634526;0.3452647305040219;0.3318607919955103;0.3387988580724897;0.3228833247960927;0.328270404457038;0.34688635061225215;0.33145754733842087;0.33614774594700814;;;;
External Fragmentation Per Link;5;<23-17>; ;0.6223918553109178;0.6260477849835187;0.6153965792019465;0.6126854435913829;0.6058579744796505;0.6277600133168482;0.6107873156967368;0.6292669457614298;0.6299438157099623;0.6374379393370075;;;;
External Fragmentation Per Link;5;<17-11>; ;0.695288223430946;0.6874282701333454;0.6871256004330587;0.7025114660808102;0.7013542128362177;0.701945661374456;0.710173644807064;0.6857151689732849;0.705978988352617;0.7113658577607153;;;;
External Fragmentation Per Link;5;<3-12>; ;0.5904827949037528;0.6057324978993376;0.6014423348864492;0.5882117034739355;0.5891798791388602;0.6074204578025671;0.6131644292153703;0.5817074757713825;0.5574729589749537;0.6277472466223458;;;;
External Fragmentation Per Link;5;<3-11>; ;0.5689725335315117;0.5899654469246087;0.5640476569944233;0.5555903954122011;0.5898187417087918;0.5470875365888674;0.5519258120153705;0.5579882410656675;0.5572506549454911;0.5713863078648996;;;;
External Fragmentation Per Link;5;<28-25>; ;0.6055337836457404;0.5884896361498887;0.5995482986608254;0.5782295211413035;0.6039685586338285;0.5934189310218635;0.5740461097921599;0.5931838347185322;0.6022845704483117;0.5910783831249397;;;;
External Fragmentation Per Link;5;<24-23>; ;0.5457897547020777;0.5607447899408186;0.5439708767713419;0.5642571627882462;0.5557641988485039;0.5672361317544427;0.5504733831112409;0.5512017689986713;0.5554013909774171;0.5570739019718923;;;;
External Fragmentation Per Link;5;<28-27>; ;0.42352857238556163;0.40090011850229507;0.39769702947750984;0.4120890262740283;0.406687503585654;0.44672035604910215;0.42925037543349875;0.422140678956081;0.3995395378272657;0.4081277551921983;;;;
