Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation Per Link;1;<11-12>; ;0.34430669331137254;0.3382951391520672;0.3440561369073855;0.32105638295507277;0.3401030481405358;0.35536439229490135;0.3495925335217195;0.35071291247169756;0.34278113836046337;0.3396126089792379
External Fragmentation Per Link;1;<9-10>; ;0.23863624391608568;0.22815674420135587;0.23820260013986247;0.21999796017645346;0.2413293669966438;0.23282473307598778;0.2505046598942941;0.23613420497300644;0.23099312553994597;0.2389929690203381
External Fragmentation Per Link;1;<7-10>; ;0.24655112594552667;0.24460857070928954;0.2413385187343064;0.2357834326054993;0.24044918348388528;0.23718022953115633;0.24643351276574274;0.2458112735228138;0.25337347081989187;0.23047966870042477
External Fragmentation Per Link;1;<9-13>; ;0.24918250890910296;0.25473693631045263;0.251902703144298;0.24290627817398278;0.25596605628039015;0.25652169422348525;0.26483252189777584;0.26178637031848967;0.2568053075853501;0.2450440432579227
External Fragmentation Per Link;1;<9-12>; ;0.29263250273947866;0.28844189410237114;0.2830946235907256;0.26180263298577766;0.2858733912752713;0.2805026013535711;0.28420659457571623;0.2961635394158507;0.28679417780682964;0.27776711920450886
External Fragmentation Per Link;2;<14-12>; ;0.31143929923473557;0.33363063602174775;0.32201314541873577;0.30333026711214145;0.32640725160155354;0.31263502428353385;0.32319654670312237;0.31709957144075435;0.32977054333166417;0.31144634659694836
External Fragmentation Per Link;2;<4-11>; ;0.41886023174808723;0.43201274339013424;0.42176226083131135;0.3935753475438364;0.40849231127032554;0.4013578594485549;0.42149496242240403;0.43158054038158267;0.4130942772906971;0.4088413491052816
External Fragmentation Per Link;2;<6-14>; ;0.2906955444964937;0.30250882801091283;0.3016413256898198;0.2823500056239982;0.27785642375643865;0.28147525504178494;0.2915499570568156;0.295843037884441;0.2732860856349374;0.2773671714227308
External Fragmentation Per Link;2;<12-11>; ;0.4184119969568657;0.4341003903766379;0.425937715428714;0.41395007037844067;0.41353082097156724;0.4195614988483876;0.4250581688763012;0.42591850339935267;0.4175887655696937;0.4358724512156095
External Fragmentation Per Link;2;<12-14>; ;0.39079549270135316;0.38539649156953437;0.38667905770547617;0.36851941287244094;0.3770878651975552;0.39040666994123585;0.3715675446222889;0.3819493917549893;0.3842781162092756;0.37027118876019394
External Fragmentation Per Link;2;<14-13>; ;0.3758094423256791;0.39325128201498355;0.4036534356851132;0.3900622694517509;0.3704270734974265;0.3760075535960211;0.37480150768701304;0.3782564141346077;0.37969115231992995;0.37904561307526796
External Fragmentation Per Link;2;<6-10>; ;0.3104947005367924;0.3192222462936801;0.31117889662196074;0.3037622960972553;0.30494304392500465;0.314786778833685;0.30701798029443716;0.3186636594178617;0.30014714167212453;0.31964892292150865
External Fragmentation Per Link;2;<11-4>; ;0.40278020899003814;0.4169867413682443;0.4087010468977308;0.4110140171825818;0.4084476023856393;0.40699726779523426;0.4073153009160194;0.402900682409983;0.4089969558845927;0.4149262070088768
External Fragmentation Per Link;2;<1-2>; ;0.3299330367973615;0.3521885826064655;0.32123343418938327;0.32767958652434415;0.3207588089640953;0.3255075764677524;0.3280223513222301;0.33973218480528167;0.33881146180062677;0.31708159909131634
External Fragmentation Per Link;2;<2-1>; ;0.34958034795170867;0.32070286969620454;0.31845243592559874;0.34115255803605143;0.34094732267680805;0.34925812888238084;0.30846428827024436;0.31454560329907805;0.341158552822461;0.3151520359414811
External Fragmentation Per Link;2;<1-3>; ;0.19216679333484213;0.18615284959597608;0.19195486402497786;0.19442203896623214;0.17777188573711186;0.20019769794041814;0.18663236392817145;0.19774653020142888;0.1932886093498335;0.20722498184110472
External Fragmentation Per Link;2;<3-1>; ;0.21813614714117371;0.22235650746603042;0.19719322272042988;0.21886200295340622;0.21281542863538036;0.18585977711389173;0.2004731604239163;0.2248190947285483;0.2193517148186524;0.1983739387269366
External Fragmentation Per Link;2;<2-3>; ;0.3560625704553782;0.3727750209175717;0.3716790920650661;0.38277860614172926;0.3490748802419034;0.36325369497636917;0.35317467004757036;0.3785232042425294;0.36124433473905554;0.37952720982423227
External Fragmentation Per Link;2;<3-2>; ;0.37366906578162684;0.3944806636742726;0.3621818673452415;0.3646314151931631;0.3695213222109953;0.37188875350004463;0.3851581905385327;0.39083030655971696;0.38375740700493877;0.3791299986723545
External Fragmentation Per Link;2;<13-9>; ;0.3354975075702911;0.35612592353848477;0.3447510952147279;0.33083230514309153;0.3385916752395025;0.32079262191808333;0.32110772703670504;0.3205864000937932;0.3298788819047094;0.3314635634963553
External Fragmentation Per Link;2;<2-4>; ;0.4067141569425946;0.42060853497663714;0.40279279639948323;0.38703097881233517;0.38873059583401376;0.3989180832006156;0.4160314240502866;0.4307997605004754;0.4031668768572155;0.4016391369030954
External Fragmentation Per Link;2;<4-2>; ;0.4048314671900053;0.40041757398400324;0.3944023066838887;0.4118060617824288;0.39457974223154885;0.4125255131799471;0.39253453662375953;0.3926027153322528;0.4103432339972915;0.3999100152577132
External Fragmentation Per Link;2;<12-9>; ;0.36591318497757064;0.393133484385395;0.40240532553847663;0.3735665648737816;0.37490085805308526;0.3652205673268647;0.36540317024247465;0.39043791085663054;0.3838514648516266;0.3591966048010813
External Fragmentation Per Link;2;<14-6>; ;0.2985498078916207;0.30012652164321785;0.2814540010105242;0.30339458726876767;0.30093863712885743;0.2928930198419531;0.28641166242561594;0.28223875062260173;0.29316139564025495;0.2886708669944248
External Fragmentation Per Link;2;<1-8>; ;0.3406548458498931;0.32449897381856496;0.3185748089688862;0.3335306991093232;0.32832375208377085;0.3464690280367345;0.3308883090135385;0.33729227175306575;0.34340410681137334;0.3335485627670231
External Fragmentation Per Link;2;<3-6>; ;0.279624249389009;0.2877849029651989;0.2991165522290342;0.28533453724030317;0.27113774883301944;0.29517609797195105;0.27455640191025155;0.29286496230514236;0.26305042457179106;0.279263315616165
External Fragmentation Per Link;2;<4-5>; ;0.38337316979105146;0.4147494895462443;0.39762565843696224;0.3958613699799204;0.3915661545173205;0.3997077453551252;0.3892001368148836;0.41268336728351507;0.40715330767492985;0.4087868287190035
External Fragmentation Per Link;2;<5-4>; ;0.39760525673815156;0.3972777531288917;0.38886357596733334;0.3977808401116419;0.387211786990852;0.4076909618906365;0.3888450245929632;0.3960398326857788;0.3876747575062177;0.4071729106193967
External Fragmentation Per Link;2;<6-3>; ;0.294031374310855;0.29661030493893903;0.28958546951312475;0.28919844972480585;0.2856803540882431;0.2752767891582281;0.28314255365620833;0.28910883215481165;0.28275828530793234;0.279780639363522
External Fragmentation Per Link;2;<8-1>; ;0.33575712125337864;0.34962707542211835;0.3442799139069991;0.3243005284134831;0.34651622096759865;0.33669440840260517;0.3200545931640702;0.31352497796631534;0.3336333271753561;0.3321403330566804
External Fragmentation Per Link;2;<10-9>; ;0.30750051340067;0.33756537374196277;0.3222097968219527;0.31397184755325713;0.3082929742649638;0.3125323346874904;0.324384473588506;0.3131272526220807;0.31416068306324735;0.3307219390401173
External Fragmentation Per Link;2;<5-6>; ;0.29079254371657903;0.2996086277756548;0.28615720391019905;0.2843024249174169;0.29518465186155685;0.2868359093419507;0.29977730215026416;0.3057213312775113;0.2885490354759419;0.2821928244118971
External Fragmentation Per Link;2;<6-5>; ;0.2972483537314809;0.2897798548320874;0.28885548841900255;0.2934385331902276;0.28989335936009386;0.30001225421980615;0.27286092355592584;0.2885870766828843;0.2711407457753149;0.2797434521383675
External Fragmentation Per Link;2;<10-7>; ;0.3079836842964938;0.3131194695355413;0.33103835525750563;0.3160129316779143;0.31617784784786446;0.3265235621182221;0.3238918399460421;0.31474099081035584;0.34215760248073535;0.33535536582009107
External Fragmentation Per Link;2;<5-7>; ;0.36903998937715304;0.390593345682028;0.3742394853962968;0.3687270709053494;0.36999064547461913;0.38381705856504583;0.36740328502910136;0.3903057130436076;0.3682356979564032;0.38482592873723903
External Fragmentation Per Link;2;<7-5>; ;0.36696265592441807;0.37967399587589157;0.3630277620417791;0.3717852316458456;0.3590256581551561;0.39307626965454023;0.37462934861480035;0.37683179269283124;0.38391775847930937;0.3825490811730249
External Fragmentation Per Link;2;<10-6>; ;0.323301772112474;0.32477686458169297;0.30916336065138356;0.3140588388257096;0.3206192663740614;0.3113716103805714;0.2988001595003535;0.3138000698595989;0.3104737668254991;0.3070063915210816
External Fragmentation Per Link;2;<13-11>; ;0.4007814376702091;0.40402408167963444;0.40666485615430764;0.4255669626942419;0.39151787899688784;0.4119689487060627;0.39589244975270177;0.40451003930825574;0.4205915214809892;0.3964508931404044
External Fragmentation Per Link;2;<7-8>; ;0.37888522575035416;0.3831096910588932;0.3775824035365936;0.3759831981519087;0.3726374244566497;0.38111971552575863;0.36673849604141634;0.38211057672159554;0.35519678220177825;0.3802110045481458
External Fragmentation Per Link;2;<8-7>; ;0.3721809731451075;0.3839345829922446;0.3637110399042314;0.37435962192752625;0.366078452959342;0.3788053311472399;0.370927745268596;0.37995410887988257;0.3772617286957161;0.38063448048922593
External Fragmentation Per Link;2;<13-14>; ;0.35324761570815494;0.35623724296270365;0.3431312542677405;0.34480465863437787;0.34081358776257364;0.3475550901697901;0.343724761396371;0.3365238321814738;0.3374979782912796;0.33936787127625656
External Fragmentation Per Link;2;<8-9>; ;0.37516261446483695;0.35729767543718793;0.3554328193805748;0.3591589021853653;0.358239586223585;0.3657378634645495;0.35981587290947464;0.3739278173779295;0.35370795759124907;0.36819945481442234
External Fragmentation Per Link;2;<9-8>; ;0.35846627882728277;0.38387400450349146;0.38195798624038424;0.3648991125667085;0.3613394601829881;0.3686147462485723;0.3520043590809298;0.3656029834070046;0.3637879503213878;0.3538241670171976
External Fragmentation Per Link;2;<11-13>; ;0.38848279195152174;0.3932096283290636;0.3817218058616223;0.3632664505587506;0.37568883576293316;0.35356868566532884;0.386334300234056;0.379905339346144;0.38345393724379445;0.36894351048192486
External Fragmentation Per Link;2;<11-12>; ;0.4471469303088122;0.4558551502434943;0.4576972508215073;0.4390327552584162;0.44488551183771724;0.4412849452935452;0.4462214965750981;0.4677474661347258;0.4362934413318707;0.43843414543610904
External Fragmentation Per Link;2;<9-10>; ;0.3086516279471912;0.317194621997597;0.3381722670274834;0.31552032852373235;0.3148795295704145;0.3066793783618639;0.3087848969499833;0.32185933349641094;0.3213142790652007;0.3166819904988266
External Fragmentation Per Link;2;<7-10>; ;0.30138545390434224;0.31477887158291046;0.31170259302073666;0.3208689477745794;0.30592746499344675;0.31823189548307756;0.32368306047154366;0.31928732456175296;0.3117908760644755;0.3266736665692838
External Fragmentation Per Link;2;<9-13>; ;0.34761898135790115;0.34278338416744164;0.34079789963293083;0.34047255326659637;0.33505564863861365;0.34282661852407026;0.3334781997296081;0.3344833067594425;0.3430126865365772;0.33699385183385516
External Fragmentation Per Link;2;<9-12>; ;0.3747281091272056;0.3889468997625956;0.3660755359888754;0.3645316267441091;0.369742964342258;0.36809999423420364;0.3695143188107166;0.36896030372894384;0.3662906481573987;0.3862468491183719
External Fragmentation Per Link;3;<14-12>; ;0.4133928437512501;0.41035790210428535;0.41361381014109383;0.39254211729109123;0.4029476307319081;0.40508549570469843;0.4302161729168714;0.4133633446117013;0.4066915558413146;0.39748419184845407
External Fragmentation Per Link;3;<4-11>; ;0.5356304892369331;0.5332821196147067;0.5254386868853441;0.52890906547448;0.5204003223375798;0.5234866436102555;0.5316988881228892;0.5352301374537592;0.5104173207835196;0.5452202912707123
External Fragmentation Per Link;3;<6-14>; ;0.3706500330745014;0.35500718346983734;0.3638621497797824;0.3709623056581912;0.3591109741855277;0.36359507923704887;0.376859641031051;0.3581875222027177;0.37219963578239507;0.35310568618166305
External Fragmentation Per Link;3;<12-11>; ;0.52371690120251;0.5293666592944376;0.5194570672464282;0.5305298326645898;0.5284838322527706;0.5208884393993962;0.5502454743849925;0.5267466311322722;0.5280568044416895;0.5334466026305856
External Fragmentation Per Link;3;<12-14>; ;0.4825005835485015;0.4674767863332432;0.4641368295055016;0.47417850309862025;0.46156853183594876;0.4520058379286099;0.47216213321860906;0.4812067860636925;0.44888169190013766;0.47709132486327976
External Fragmentation Per Link;3;<14-13>; ;0.4900249204979977;0.4707865572221987;0.46330755398155465;0.4712191810639412;0.4763921813157021;0.46722758976620365;0.47801084604620436;0.4657143526545939;0.4809694982581056;0.4734301514469811
External Fragmentation Per Link;3;<6-10>; ;0.41612654956031647;0.40043263641875476;0.38472601727065675;0.41844372034549965;0.3910033793356501;0.3829254325161384;0.4006114457181891;0.3918622975649183;0.41534479305443955;0.3725667560358562
External Fragmentation Per Link;3;<11-4>; ;0.5183931982646219;0.5239379174438037;0.5184712562657874;0.5168338695253021;0.5154282152718763;0.5184163357076149;0.5310057052414302;0.5091523214412377;0.5334799599579478;0.5209786043254188
External Fragmentation Per Link;3;<1-2>; ;0.39299280305917816;0.42832300559393727;0.41005734030135577;0.42172088694751664;0.4196125293251072;0.4108344292563921;0.4008935689494224;0.40604264630542747;0.3961858070182195;0.4100140571404831
External Fragmentation Per Link;3;<2-1>; ;0.4104606354236476;0.42900314989437605;0.4048744986928159;0.4127075537107711;0.41120701200661125;0.4266365567143346;0.4164020279251417;0.40900415293303727;0.40537898130636557;0.41191922108925194
External Fragmentation Per Link;3;<1-3>; ;0.26334777253469116;0.26002633413183135;0.2678119747862341;0.24911446493299116;0.24286735929288633;0.24870470969588904;0.24606746420179565;0.2575193974671737;0.2513430522177323;0.2581968249085612
External Fragmentation Per Link;3;<3-1>; ;0.26367236114378606;0.2800786547819313;0.26787814709545404;0.26117479307441727;0.25304191816758126;0.26688124191336265;0.26300749119867245;0.2796832042750085;0.25456997143387;0.2604528948861556
External Fragmentation Per Link;3;<2-3>; ;0.4641305457994449;0.45503656531102027;0.4371344807596627;0.4696213804663961;0.43746832133164665;0.4444443478020459;0.4510206394870112;0.4450886504176597;0.46031845925864123;0.4312300473068805
External Fragmentation Per Link;3;<3-2>; ;0.44520945670902606;0.46167159800585794;0.45432000180187493;0.469711415744103;0.4344904579887681;0.4483434257873418;0.45738381620459134;0.4811116851069562;0.4441849152819909;0.4709211728293658
External Fragmentation Per Link;3;<13-9>; ;0.41724008451543443;0.4173239421450096;0.4312838387970906;0.42428866567103724;0.4338105289474023;0.4067312705597834;0.43175608623487566;0.42789469057186824;0.42374919346216255;0.42230425679112144
External Fragmentation Per Link;3;<2-4>; ;0.5173725185650212;0.5149803553526786;0.5122673332285201;0.5405784678419858;0.5162624797918011;0.5137840184783228;0.5307402733246143;0.5148704043630753;0.49601644513783666;0.5197690717198203
External Fragmentation Per Link;3;<4-2>; ;0.5241434034079698;0.5137978343130238;0.5007438432855579;0.5171328051385934;0.5015140297776988;0.5064652161075277;0.4973154159573414;0.490855496724347;0.5151790598557907;0.5051879812270986
External Fragmentation Per Link;3;<12-9>; ;0.48193723478658407;0.4930123628019795;0.4576139327575494;0.46547029569229187;0.4572974429768098;0.46265352119662645;0.4773923229909055;0.4546005070660967;0.48278274926119197;0.4619960773545247
External Fragmentation Per Link;3;<14-6>; ;0.3911871214325281;0.36945318933133314;0.3709080205030474;0.3764164414153431;0.37581466692305016;0.3596868301877491;0.3815508157041758;0.38615384263936253;0.37058291128187754;0.36732956713043524
External Fragmentation Per Link;3;<1-8>; ;0.4084069344473922;0.44374043610113234;0.40251967690049034;0.42541810426804616;0.4246463930642085;0.43111548060176186;0.4284505904231641;0.4223351966630837;0.41792347920268236;0.4433353055776427
External Fragmentation Per Link;3;<3-6>; ;0.3733996004664935;0.3697053134685143;0.35689774461729734;0.3672544808118772;0.36013832004387764;0.3698996127223527;0.3721772459555067;0.3597639671892345;0.3893154700086046;0.35423608194059125
External Fragmentation Per Link;3;<4-5>; ;0.47999805715782146;0.47594221026012984;0.4775786157098918;0.49589521154128313;0.48674247545941685;0.47159425398249477;0.4936244078823346;0.4874723018715928;0.48783223499120687;0.49259546208609756
External Fragmentation Per Link;3;<5-4>; ;0.48536589463354707;0.4947126516263238;0.4736246690560669;0.4892194263295906;0.47615875531104535;0.4845085138271976;0.4851334111144937;0.47818014562017197;0.4878868133783579;0.4793884865659369
External Fragmentation Per Link;3;<6-3>; ;0.38444761421548057;0.37764426490313724;0.37534094032758925;0.3843706597094718;0.365924837273955;0.36013889907400276;0.38595540419856306;0.38575325387089304;0.35853507252261235;0.3776712211421355
External Fragmentation Per Link;3;<8-1>; ;0.4158867968379741;0.42919649369008944;0.42113707604742096;0.4196699236955094;0.4133100057948006;0.41680959649375426;0.43140895729325013;0.408560964069748;0.43063095672285095;0.42497810002291825
