Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;21;3; ;0;0;0;0;0.0083355;0.001394715;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;2;9; ;0;0;0.001135413;4.64E-04;0;0;0;0;8.56E-04;0;;;;
bandwidth blocking probabilities per pair;1;all;13;8; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;18;1; ;0.005796153;0;0;0;0;0;0;0;0.023931692;0;;;;
bandwidth blocking probabilities per pair;1;all;18;13; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;4;16; ;0;0.006331152;0;0.0125513;0;0;0;0;0;0.003828708;;;;
bandwidth blocking probabilities per pair;1;all;4;14; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;16;13; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;24; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;7;2; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;16; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;3; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;7; ;0;0;0;0;0;0;0.002262454;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;8;12; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;6; ;0;0.00280483;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;24;19; ;0;0;0;0;0;0.002477817;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;6;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;5; ;0;0;0;0.002241193;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;24; ;0;0.001644319;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;18;6; ;0;0.003024276;0;0;0;0;0;0;0.008376913;0;;;;
bandwidth blocking probabilities per pair;1;all;12;4; ;0;0;0;0;0;0.029822658;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;18; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;15;13; ;0;0;0.003209523;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;21; ;0;0;0.061724497;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;17;18; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;20; ;0;0;0;0.003255641;0.011214768;3.95E-04;0;0.002730742;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;21; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;4; ;0;0;0;0;0.021598652;0;0;0;0.004011943;0.013061542;;;;
bandwidth blocking probabilities per pair;1;all;2;14; ;0;0;0;0;0;0.002609045;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;1;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;13; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;4;18; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;14;11; ;0;0;0;0;0;0;0;0;0;0;;;;
