Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation and bandwidth;1;QPSK;10.0; ;0.07073741370844286;0.07149803106014654;0.07077592597941519;0.0725860027151151;0.07088183472458912;0.07175867978663997;0.07094923119879072;0.07260525885060128;0.07146914685691728;0.07261558606612621
Percentage of cicuits by modulation and bandwidth;1;QPSK;40.0; ;0.07181575729566833;0.07162319594080664;0.0718350134311545;0.07049671201486574;0.07268228339254595;0.07371319635670409;0.07122844516334018;0.07118993289236783;0.07084332245361678;0.07281777743544318
Percentage of cicuits by modulation and bandwidth;1;QPSK;80.0; ;0.07433831104435651;0.07295186928935232;0.070525596218095;0.07268228339254595;0.07295186928935232;0.07186458955152028;0.07160393980532047;0.07201794671827311;0.07336587620230496;0.07383836244247174
Percentage of cicuits by modulation and bandwidth;1;QPSK;160.0; ;0.07025601032128861;0.07063150496326892;0.07173873275372365;0.06928357547923707;0.07047745587937956;0.07042999364541411;0.06972646659541896;0.07019824191483011;0.06963018591798811;0.07052627524985076
Percentage of cicuits by modulation and bandwidth;1;QPSK;100.0; ;0.06982274727284982;0.06940874035989718;0.06862886687270732;0.06972646659541896;0.07029452259226096;0.07052627524985076;0.06887919663402751;0.07009233316965618;0.06997679635673916;0.07042999364541411
Percentage of cicuits by modulation and bandwidth;1;QPSK;200.0; ;0.07123807323108325;0.07122844516334018;0.07030415066000405;0.07081443825038752;0.0708914627923322;0.07018928963432247;0.07107439607945082;0.07024638225354554;0.07117067675688166;0.0692553580712869
Percentage of cicuits by modulation and bandwidth;1;QPSK;400.0; ;0.07028489452451787;0.07030415066000405;0.07150765912788963;0.07197943444730077;0.07090109086007529;0.07094028614892839;0.0711514206213955;0.07184464149889759;0.07068927336972743;0.07128689992490035
Percentage of cicuits by modulation and bandwidth;1;16QAM;10.0; ;0.014442101614626961;0.013806649143583375;0.013450410637089242;0.01406660697264666;0.013046031791879688;0.013527565423350214;0.013479294840318496;0.013200080875769042;0.013970326295215814;0.013787525755329186
Percentage of cicuits by modulation and bandwidth;1;16QAM;40.0; ;0.015173834763101393;0.015356768050220002;0.016098129266437517;0.015096810221156717;0.015607097811540202;0.01514509637788604;0.015462676795393933;0.015510817134109355;0.01568412235348488;0.01556873543740733
Percentage of cicuits by modulation and bandwidth;1;16QAM;80.0; ;0.014923505001781193;0.014884992730808854;0.015356768050220002;0.01527011544053224;0.015106438288899801;0.015308775105428357;0.014682803308204076;0.015433792592164678;0.014779083985634923;0.015087327415224047
Percentage of cicuits by modulation and bandwidth;1;16QAM;160.0; ;0.015366396117963086;0.0149812734082397;0.015376024185706171;0.016165525740639113;0.015924824047061994;0.015780554967167973;0.015838171437374232;0.01586705564060349;0.015193090898587563;0.01580943944849897
Percentage of cicuits by modulation and bandwidth;1;16QAM;100.0; ;0.015164206695358309;0.01462503490174557;0.015366396117963086;0.0143554490049392;0.014933133069524276;0.015202865340548035;0.01555895747282478;0.01487536466306577;0.015404908388935424;0.014105255049970152
Percentage of cicuits by modulation and bandwidth;1;16QAM;200.0; ;0.01471168751143333;0.015443420659907763;0.015857427572860402;0.014682803308204076;0.01579003109865881;0.014682944676590091;0.015607097811540202;0.01555895747282478;0.015982592453520503;0.015549479116519998
Percentage of cicuits by modulation and bandwidth;1;16QAM;400.0; ;0.014923505001781193;0.0149812734082397;0.015510817134109355;0.014933133069524276;0.015212347034073731;0.015173980859217038;0.01579003109865881;0.016155897672896026;0.015568585540567864;0.015395428549421348
Percentage of cicuits by modulation and bandwidth;1;32QAM;10.0; ;0.001126483925940903;9.339225710792101E-4;0.0013960698227472729;9.724348420515487E-4;0.0010013190452808026;0.0011746355741272072;9.724348420515487E-4;0.0011842523323994107;0.001126483925940903;0.0012035200554582042
Percentage of cicuits by modulation and bandwidth;1;32QAM;40.0; ;0.0014249540259765267;0.0013575575517749342;0.0014249540259765267;0.001126483925940903;0.00120350846788558;0.0013190579807821918;0.0012612768743440878;0.0013286733485456804;0.0012997891453164264;0.001126494771908879
Percentage of cicuits by modulation and bandwidth;1;32QAM;80.0; ;0.0012901610775733418;0.0012612768743440878;0.0011842523323994107;0.0013190452808025958;0.0011361119936839875;0.001078353969690551;0.0013671856195180188;0.001126483925940903;0.0011649961969132415;0.0011650074136835417
Percentage of cicuits by modulation and bandwidth;1;32QAM;160.0; ;0.001145740061427072;0.0012227646033717494;0.0012901610775733418;0.0013960698227472729;0.0013671856195180188;0.0012420326972328666;0.0013286733485456804;0.0013286733485456804;0.0013575575517749342;0.0012709171785638637
Percentage of cicuits by modulation and bandwidth;1;32QAM;100.0; ;0.001155368129170157;0.0013864417550041883;0.00120350846788558;0.001338301416288765;0.0013286733485456804;0.0013479424621131886;0.0012420207388579186;0.001501978567921204;0.001501978567921204;0.0012709171785638637
Percentage of cicuits by modulation and bandwidth;1;32QAM;200.0; ;0.0012901610775733418;0.00147309436469195;0.0012997891453164264;0.0013671856195180188;0.0012612768743440878;0.0013960832643315167;0.00120350846788558;0.0012420207388579186;0.0012131365356286648;0.001290173499451195
Percentage of cicuits by modulation and bandwidth;1;32QAM;400.0; ;0.001338301416288765;0.0012420207388579186;0.001444210161462696;0.0011938804001424953;0.0011842523323994107;0.001261289018120198;0.0012612768743440878;0.0014056978904903575;0.0012420207388579186;0.001309429820338526
Percentage of cicuits by modulation and bandwidth;1;BPSK;10.0; ;0.027622926354909833;0.027853999980743865;0.0273918527290758;0.02811395780980715;0.02752664567747899;0.027151412451137086;0.02759404215168058;0.026486814361225845;0.027025986154838585;0.0273439756600104
Percentage of cicuits by modulation and bandwidth;1;BPSK;40.0; ;0.024513060473893494;0.026438674022510423;0.02585136189018226;0.025928386432126936;0.025572147925632806;0.024291848799368392;0.02615946005796097;0.025966898703099275;0.026072807448273207;0.02480214130288267
Percentage of cicuits by modulation and bandwidth;1;BPSK;80.0; ;0.025283305893340265;0.024869298980387627;0.024513060473893494;0.025495123383688128;0.024667109557782847;0.024908051067762994;0.025764709280494496;0.02427235878031638;0.026149831990217882;0.02483102578421367
Percentage of cicuits by modulation and bandwidth;1;BPSK;160.0; ;0.025610660196605142;0.02516776908042325;0.025783965415980666;0.025235165554624843;0.025427726909486536;0.02524503668329129;0.024888555115873796;0.025244793622367926;0.024994463861047728;0.025610906780150586
Percentage of cicuits by modulation and bandwidth;1;BPSK;100.0; ;0.025254421690111013;0.025206281351395587;0.025013719996533897;0.026111319719245546;0.025572147925632806;0.02475400050066434;0.025196653283652504;0.025158141012680164;0.025870618025668427;0.025408715410833605
Percentage of cicuits by modulation and bandwidth;1;BPSK;200.0; ;0.025138884877193995;0.024792274438442948;0.024888555115873796;0.025389214638514197;0.024821158641672204;0.02562053494059425;0.025995782906328528;0.02398351674802384;0.024368639457747223;0.025427971731720938
Percentage of cicuits by modulation and bandwidth;1;BPSK;400.0; ;0.02439752366097648;0.026217228464419477;0.025215909419138673;0.02484041477715837;0.025408470774000366;0.025399087250389942;0.02493669545458922;0.024638225354553595;0.02408942549319777;0.024484412008241706
Percentage of cicuits by modulation and bandwidth;1;64QAM;10.0; ;3.6586657423721633E-4;3.1772623552179315E-4;3.851227097233856E-4;3.6586657423721633E-4;2.9847010003562383E-4;3.273574550846315E-4;3.75494641980301E-4;3.4661043875104707E-4;3.851227097233856E-4;3.466137759719628E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;40.0; ;3.369823710079624E-4;4.910314548973167E-4;3.5623850649413167E-4;4.6214725166806274E-4;3.6586657423721633E-4;3.466137759719628E-4;4.428911161818935E-4;3.9475077746647024E-4;4.043788452095549E-4;3.466137759719628E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;80.0; ;4.043788452095549E-4;4.1400691295263956E-4;3.851227097233856E-4;4.332630484388088E-4;3.4661043875104707E-4;3.0810113419730027E-4;4.717753194111474E-4;3.1772623552179315E-4;4.428911161818935E-4;3.466137759719628E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;160.0; ;4.1400691295263956E-4;4.525191839249781E-4;4.2363498069572416E-4;3.6586657423721633E-4;4.1400691295263956E-4;3.94754578190291E-4;3.369823710079624E-4;4.428911161818935E-4;3.080981677787085E-4;4.2363905952128787E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;100.0; ;3.75494641980301E-4;3.5623850649413167E-4;4.332630484388088E-4;2.5032976132020066E-4;3.080981677787085E-4;3.5624193641562845E-4;3.75494641980301E-4;3.851227097233856E-4;2.792139645494546E-4;3.6587009685929404E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;200.0; ;3.5623850649413167E-4;3.4661043875104707E-4;3.4661043875104707E-4;4.332630484388088E-4;3.5623850649413167E-4;3.754982573029597E-4;4.6214725166806274E-4;4.1400691295263956E-4;4.428911161818935E-4;3.3698561552829716E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;400.0; ;3.75494641980301E-4;4.043788452095549E-4;2.9847010003562383E-4;4.332630484388088E-4;3.1772623552179315E-4;3.3698561552829716E-4;4.1400691295263956E-4;4.910314548973167E-4;4.332630484388088E-4;4.621517012959504E-4
Percentage of cicuits by modulation and bandwidth;1;8QAM;10.0; ;0.02977961352936079;0.029221185600261882;0.028980483906684767;0.02813321394529332;0.028316147232411926;0.028922993972771562;0.02825837882595342;0.02807544553883481;0.029144161058317207;0.029365889353180182
Percentage of cicuits by modulation and bandwidth;1;8QAM;40.0; ;0.02825837882595342;0.02802730520011939;0.02791176838720237;0.028306519164668843;0.02805618940334864;0.028499354913250275;0.02802730520011939;0.028922715500226258;0.028682013806649143;0.02811422849550365
Percentage of cicuits by modulation and bandwidth;1;8QAM;80.0; ;0.027680694761368342;0.02804656133560556;0.027902140319459288;0.028296891096925757;0.02836428757112735;0.028537867555024937;0.028422055977585858;0.029221185600261882;0.027902140319459288;0.027729102077757025
Percentage of cicuits by modulation and bandwidth;1;8QAM;160.0; ;0.030029943290680993;0.03095423779401712;0.03087721325207244;0.029904778410020892;0.029221185600261882;0.03031907723710308;0.029827753868076217;0.030617255423009155;0.030299529187487365;0.02948142727850417
Percentage of cicuits by modulation and bandwidth;1;8QAM;100.0; ;0.03132973243599742;0.03118531141985115;0.03269691805551544;0.03125270789405274;0.03201332524575643;0.031830698426758584;0.032436960226452156;0.032148118194159615;0.030261016916515025;0.03191735187075157
Percentage of cicuits by modulation and bandwidth;1;8QAM;200.0; ;0.030203248510056516;0.029538911835783676;0.029404118887380492;0.029972174884222484;0.02975072932613154;0.02987618185669446;0.029201929464775712;0.0299625468164794;0.03054023088106448;0.02893262213321523
Percentage of cicuits by modulation and bandwidth;1;8QAM;400.0; ;0.030299529187487365;0.029096020719601785;0.029365606616408153;0.02942337502286666;0.02969296091967303;0.029134813502532206;0.030742420303669256;0.02859536119696138;0.029269325938977308;0.02921183878608153
Percentage of cicuits by modulation and bandwidth;2;QPSK;10.0; ;0.07232604488605182;0.0720853431924747;0.07251860624091351;0.07035229099871947;0.0719024099053561;0.06970721045993279;0.07095954246981571;0.0721431115989332;0.07147877492466037;0.07143063458594495
Percentage of cicuits by modulation and bandwidth;2;QPSK;40.0; ;0.07155579946660505;0.0728363324764353;0.07153654333111888;0.07251860624091351;0.07228753261507948;0.07105513994396465;0.07184533323063295;0.07021749805031628;0.07148840299240346;0.07162319594080664
Percentage of cicuits by modulation and bandwidth;2;QPSK;80.0; ;0.07313480257647093;0.07160393980532047;0.07211422739570396;0.07298075349258157;0.07141137845045878;0.07300000962806774;0.07234599757370357;0.07146914685691728;0.07227790454733639;0.07247046590219809
Percentage of cicuits by modulation and bandwidth;2;QPSK;160.0; ;0.06917766673406314;0.07063150496326892;0.06987088761156524;0.06974572273090514;0.06890808083725677;0.0705833646245535;0.06958271552637153;0.06972646659541896;0.06885031243079827;0.06940874035989718
Percentage of cicuits by modulation and bandwidth;2;QPSK;100.0; ;0.06922580707277856;0.07016935771160086;0.06904287378565996;0.06975535079864822;0.06919692286954932;0.06899473344694454;0.07037222468275212;0.06970721045993279;0.06899473344694454;0.06935097195343866
Percentage of cicuits by modulation and bandwidth;2;QPSK;200.0; ;0.07114179255365241;0.07142100651820187;0.06911989832760464;0.0695820455792727;0.07092997506330455;0.0708336943858737;0.0702374304365408;0.07011158930514236;0.07059299269229659;0.07124770129882634
Percentage of cicuits by modulation and bandwidth;2;QPSK;400.0; ;0.07087220665684604;0.07053522428583807;0.07156542753434814;0.07041005940517797;0.07165208014403589;0.07103588380847847;0.0695923436868152;0.07195055024407152;0.07125732936656942;0.0710840241471939
Percentage of cicuits by modulation and bandwidth;2;16QAM;10.0; ;0.013787393008097205;0.013286733485456803;0.014076235040389745;0.014153259582334422;0.013960698227472729;0.013931814024243474;0.0136719878300052;0.013498550975804666;0.013585203585492428;0.014557638427543975
Percentage of cicuits by modulation and bandwidth;2;16QAM;40.0; ;0.015106438288899801;0.01527011544053224;0.016155897672896026;0.015376024185706171;0.01620403801161145;0.015260487372789155;0.01543394119119601;0.016223294147097618;0.016146269605152943;0.015924824047061994
Percentage of cicuits by modulation and bandwidth;2;16QAM;80.0; ;0.015347139982476917;0.015221975101816816;0.015087182153413632;0.016049988927722095;0.014673175240460992;0.01528937157601841;0.015308775105428357;0.014990901475982785;0.01555895747282478;0.01528937157601841
Percentage of cicuits by modulation and bandwidth;2;16QAM;160.0; ;0.01566486621799871;0.015549329405081695;0.015741890759943387;0.015587841676054032;0.01618478187612528;0.01550118906636627;0.016416013556449904;0.015510817134109355;0.015818915301888063;0.015164206695358309
Percentage of cicuits by modulation and bandwidth;2;16QAM;100.0; ;0.01431693673396686;0.015087182153413632;0.014490241953342383;0.015443420659907763;0.015039041814698208;0.014923505001781193;0.014942905008569063;0.014759827850148753;0.014788712053378008;0.014663547172717907
