Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;4;14; ;0;0.027743332;0.003308448;0;0.003180646;0;0;0.006083248;0.016378954;0;;;;
bandwidth blocking probabilities per pair;1;all;16;13; ;0;0;0;0.003233491;0;0.037103548;0;0;0.008783495;0;;;;
bandwidth blocking probabilities per pair;1;all;9;24; ;6.15E-04;0.024996043;0.019523938;6.49E-05;0.003119579;0;0;4.40E-04;0.012562379;0.010203632;;;;
bandwidth blocking probabilities per pair;1;all;7;2; ;9.38E-05;0;0;0;0;0.003995109;0.009691239;0.002133434;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;16; ;0;0.024900785;0.008057543;0;0;0.010949947;0;0.00635447;0.016935676;0.006099481;;;;
bandwidth blocking probabilities per pair;1;all;5;3; ;0.008521736;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;7; ;0;0;0;0.002240828;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;5; ;0;0;0.02990267;0;0.041782849;0.029292296;0;0;0.004355311;0;;;;
bandwidth blocking probabilities per pair;1;all;8;12; ;0;0;0.002301151;0.01414044;0.001313005;0.013628223;0;0;0.03668831;0;;;;
bandwidth blocking probabilities per pair;1;all;11;6; ;0.014754524;0.030501388;0.012807237;0.019353016;0.00832934;0.066442799;0.019359463;0.032449912;0.016290596;0.013782152;;;;
bandwidth blocking probabilities per pair;1;all;24;19; ;0.005536111;0.001297526;0.019379137;0.004835846;0.004836467;0;0;0;0.003964502;0.019195401;;;;
bandwidth blocking probabilities per pair;1;all;6;7; ;0;0.001222293;0;0;0;0;0;0.001928711;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;5; ;0;0;0.052281696;0.00774092;0.017671512;0.01026287;0.0025367;0.061447684;0.007891627;0.004498076;;;;
bandwidth blocking probabilities per pair;1;all;19;24; ;0.008276129;0.002006184;0.008402569;0;0.019448655;0;0.002260446;3.52E-05;0.002616745;0.004187733;;;;
bandwidth blocking probabilities per pair;1;all;18;6; ;0.006732796;0.003313174;0.010223526;0.006917134;0;0.072994996;0.109365078;0.008955623;0.009316908;0;;;;
bandwidth blocking probabilities per pair;1;all;12;4; ;1.93E-04;0;0.010117172;0;0.038178487;0.058175678;0;0.013083048;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;18; ;2.71E-04;3.98E-05;0.001711575;0.00443682;0.003941405;0.014543668;0.010690627;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;15;13; ;0.009475707;0.003205896;0.003275416;0.009041543;0.017031911;0.063266881;0.026077638;5.80E-04;0.033106376;7.37E-04;;;;
bandwidth blocking probabilities per pair;1;all;5;21; ;0;0.002837812;0.045977863;0;0.034390055;0.111289418;0.001584241;9.88E-05;0.060257263;1.38E-04;;;;
